bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,day_bought,month_bought,yr_diff_renovated,yr_diff_bought,sqrt_diff,sqrt_diff_15,sqft_living_log,sqft_above_log,sqft_living15_log,0,1,2014,2015,0,1,0,1,0,1
5,2.5,2820,9375,1.0,0,4,8,1550,1270,1968,0,98006,47.5707,-122.128,2820,9375,527700,8,7,0,46,6555,6555,7.944492163932159,7.346010209913293,7.944492163932159,1,0,1,0,1,0,0,1,1,0
3,1.0,1610,8579,1.0,0,4,7,1010,600,1962,0,98058,47.4563,-122.171,1610,8579,205000,8,5,0,53,6969,6969,7.383989457978509,6.917705609835305,7.383989457978509,1,0,0,1,1,0,0,1,1,0
3,1.0,1060,8097,1.0,0,4,7,940,120,1923,0,98133,47.7144,-122.351,1560,7940,420000,15,4,0,92,7037,6380,6.966024187106113,6.84587987526405,7.352441100243583,1,0,0,1,1,0,0,1,0,1
4,2.25,2030,8517,1.0,0,4,8,1380,650,1961,0,98006,47.5495,-122.174,2230,8824,500000,27,2,0,54,6487,6594,7.615791072035833,7.22983877815125,7.709756864454165,1,0,0,1,1,0,0,1,1,0
4,1.0,2550,4000,2.0,0,3,8,2370,180,1905,0,98109,47.6354,-122.353,2200,4000,890000,25,6,0,109,1450,1800,7.843848638152472,7.770645234129176,7.696212639346407,1,0,1,0,1,0,0,1,0,1
3,1.0,1430,3455,1.0,0,3,7,980,450,1947,0,98103,47.6873,-122.336,1450,4599,511000,4,11,0,67,2025,3149,7.265429723253953,6.887552571664617,7.27931883541462,1,0,1,0,1,0,0,1,0,1
3,2.0,1360,3090,2.0,0,3,8,1360,0,1990,0,98103,47.6838,-122.353,1500,3090,532170,20,8,0,24,1730,1590,7.215239978730097,7.215239978730097,7.313220387090301,1,0,1,0,1,0,1,0,0,1
3,1.0,1110,5000,1.5,0,3,7,1110,0,1947,0,98107,47.655,-122.359,1420,5000,560000,9,4,0,68,3890,3580,7.01211529430638,7.01211529430638,7.258412150595307,1,0,0,1,1,0,1,0,0,1
3,1.0,1250,8200,1.0,0,4,7,1250,0,1954,0,98003,47.3255,-122.304,1680,8633,282950,31,3,0,61,6950,6953,7.1308988302963465,7.1308988302963465,7.426549072397305,1,0,0,1,1,0,1,0,1,0
1,1.0,700,5100,1.0,0,3,7,700,0,1942,0,98115,47.679,-122.3,1010,5100,350000,16,5,0,72,4400,4090,6.551080335043404,6.551080335043404,6.917705609835305,1,0,1,0,1,0,1,0,0,1
3,1.0,1180,7669,1.0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,7669,215000,28,7,0,47,6489,6479,7.07326971745971,7.07326971745971,7.081708586105575,1,0,1,0,1,0,1,0,1,0
4,2.75,2640,7500,1.0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,7875,320000,7,8,0,47,4860,5895,7.878534196140362,7.390181428226429,7.590852123688581,1,0,1,0,1,0,0,1,1,0
3,2.0,1270,7198,1.5,0,3,7,1270,0,1916,2013,98022,47.2086,-121.996,1160,7198,247000,13,11,97,98,5928,6038,7.146772179452637,7.146772179452637,7.05617528410041,1,0,1,0,0,1,1,0,1,0
4,1.75,1760,11180,1.0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,11180,320000,3,10,0,46,9420,9450,7.473069088032197,7.473069088032197,7.455876687491824,1,0,1,0,1,0,1,0,1,0
5,2.25,2060,8632,1.0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680,255000,7,5,0,52,6572,10670,7.630461261783627,6.937314081223682,6.917705609835305,1,0,1,0,1,0,0,1,0,1
3,1.75,1780,9660,1.0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9660,438000,9,3,0,53,7880,8460,7.484368643286131,7.484368643286131,7.090076835776092,1,0,0,1,1,0,1,0,1,0
3,2.5,3400,16603,2.0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,12601,900000,4,3,0,15,13203,9201,8.131530710604252,8.131530710604252,8.131530710604252,1,0,0,1,1,0,1,0,1,0
3,2.75,1910,7280,1.0,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,8152,441000,20,6,0,35,5370,6442,7.554858521040676,7.05617528410041,7.444248649496705,1,0,1,0,1,0,0,1,1,0
3,1.75,1580,7000,1.0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,370000,8,12,0,38,5420,5860,7.365180126021013,7.07326971745971,7.402451520818244,1,0,1,0,1,0,0,1,1,0
2,1.75,1340,7250,1.0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,269950,19,2,0,66,5910,7920,7.200424892944957,6.551080335043404,7.512071245835466,1,0,0,1,1,0,0,1,0,1
4,2.5,2680,4499,2.0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,4500,807100,24,3,0,16,1819,1580,7.893572073504902,7.893572073504902,7.979338895262328,1,0,0,1,1,0,1,0,1,0
3,2.5,2680,9750,1.0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750,653000,5,6,0,35,7070,6270,7.893572073504902,7.383989457978509,7.8160138391590275,1,0,1,0,1,0,0,1,1,0
3,2.0,1370,8336,1.0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,371500,11,6,0,50,6966,5518,7.222566018822171,7.222566018822171,7.478734825567875,1,0,1,0,1,0,1,0,0,1
3,1.75,2160,7140,1.0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350,272000,2,1,0,37,4980,5420,7.67786350067821,7.4205789054108,7.5652752818989315,1,0,0,1,1,0,0,1,1,0
3,1.5,1340,7912,1.5,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,313000,2,5,0,59,6572,6460,7.200424892944957,7.200424892944957,7.299797366758161,1,0,1,0,1,0,1,0,0,1
4,2.25,2590,8190,2.0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335,673000,29,9,0,34,5600,6075,7.859413154693583,7.859413154693583,7.723120092266331,1,0,1,0,1,0,1,0,1,0
3,2.5,1120,1100,2.0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795,425000,10,2,0,7,-20,205,7.02108396428914,6.709304340258298,7.371489295214277,1,0,0,1,1,0,0,1,0,1
5,2.75,1970,5400,1.0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,399950,9,7,0,28,3430,870,7.585788821732034,7.1853870155804165,7.154615356913663,1,0,1,0,1,0,0,1,0,1
3,1.0,1220,4800,1.0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,385000,30,5,0,113,3580,3600,7.106606137727303,7.106606137727303,7.090076835776092,1,0,1,0,1,0,1,0,0,1
3,1.5,1950,7560,1.0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,269950,17,11,0,39,5610,6991,7.575584651557793,7.1853870155804165,7.575584651557793,1,0,1,0,1,0,0,1,1,0
2,1.0,1350,8220,1.0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,330000,7,1,0,66,6870,6740,7.2078598714324755,6.966024187106113,7.339537695407674,1,0,0,1,1,0,0,1,0,1
3,2.5,1670,5797,2.0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,260000,25,7,0,26,4127,4513,7.4205789054108,7.4205789054108,7.4205789054108,1,0,1,0,1,0,1,0,1,0
4,3.0,2380,5125,1.5,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,470000,14,4,0,90,2745,3965,7.77485576666552,7.426549072397305,7.251344983372214,1,0,0,1,1,0,0,1,0,1
4,3.0,2440,9600,2.0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,589000,13,6,0,53,7160,7310,7.799753318287247,7.799753318287247,7.736307096548285,1,0,1,0,1,0,1,0,1,0
2,1.5,1050,3419,2.0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,163500,23,7,0,18,2369,2367,6.956545443151569,6.956545443151569,6.956545443151569,1,0,1,0,1,0,1,0,1,0
4,2.75,3130,13412,2.0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,835000,5,9,0,21,10282,7724,8.048788283534199,7.668561108015897,7.723120092266331,1,0,1,0,1,0,0,1,1,0
5,3.0,4090,12850,1.0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.188,2540,10270,1100000,21,11,0,28,8760,7730,8.316300249036848,7.644919344958857,7.8399193600125825,1,0,1,0,1,0,0,1,1,0
4,1.75,1490,10000,1.0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,269000,15,4,0,46,8510,6720,7.306531398939505,7.003065458786462,7.691656822810547,1,0,0,1,1,0,0,1,1,0
3,2.5,1900,8744,2.0,0,3,8,1900,0,1987,0,98074,47.62,-122.043,2030,8744,560000,5,5,0,27,6844,6714,7.549609165154532,7.549609165154532,7.615791072035833,1,0,1,0,1,0,1,0,1,0
4,1.0,1330,2400,1.5,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,615000,18,4,0,114,1070,3070,7.1929342212158,7.1929342212158,7.1929342212158,1,0,0,1,1,0,1,0,0,1
3,2.25,2230,10026,1.0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,585188,5,12,0,39,7796,7110,7.709756864454165,7.265429723253953,7.709756864454165,1,0,1,0,1,0,0,1,1,0
3,1.75,1650,9480,1.0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,305000,18,8,0,37,7830,6860,7.408530566894626,7.106606137727303,7.339537695407674,1,0,1,0,1,0,0,1,1,0
3,1.0,1190,8820,1.0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,166950,5,11,0,55,7630,6750,7.081708586105575,7.081708586105575,7.114769448366463,1,0,1,0,1,0,1,0,1,0
3,2.5,2140,9897,1.0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,799000,12,9,0,55,7757,7403,7.668561108015897,7.668561108015897,7.893572073504902,1,0,1,0,1,0,1,0,1,0
3,2.5,2180,7508,1.0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,400000,25,6,0,52,5328,5918,7.687080155783135,7.258412150595307,7.549609165154532,1,0,1,0,1,0,0,1,0,1
3,1.0,1060,10228,1.0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,230000,1,12,0,66,9168,8658,6.966024187106113,6.966024187106113,7.358830898342354,1,0,1,0,1,0,1,0,0,1
3,2.5,1690,5025,2.0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,256883,15,5,0,11,3335,2451,7.432483807917119,7.432483807917119,7.843848638152472,1,0,1,0,1,0,1,0,1,0
4,2.0,1970,6480,1.5,0,5,7,1130,840,1920,0,98108,47.5511,-122.312,1500,6480,423000,11,11,0,94,4510,4980,7.585788821732034,7.029972911706386,7.313220387090301,1,0,1,0,1,0,0,1,0,1
3,2.5,2150,4084,2.0,0,3,8,2150,0,2007,0,98126,47.5488,-122.372,1750,2385,465000,23,7,0,7,1934,635,7.673223121121708,7.673223121121708,7.467371066917559,1,0,1,0,1,0,1,0,0,1
3,1.0,860,11725,1.0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,210000,11,3,0,72,10865,8214,6.756932389247553,6.756932389247553,7.170119543449628,1,0,0,1,1,0,1,0,1,0
3,2.5,1940,14952,2.0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,297000,12,11,0,20,13012,8420,7.570443252057374,7.570443252057374,7.615791072035833,1,0,1,0,1,0,1,0,1,0
3,1.0,1010,5000,1.0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,5000,470000,16,7,0,62,3990,3320,6.917705609835305,6.917705609835305,7.426549072397305,1,0,1,0,1,0,1,0,0,1
3,1.5,1300,7370,1.0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,226500,4,8,0,38,6070,6070,7.170119543449628,6.802394763324311,7.265429723253953,1,0,1,0,1,0,0,1,1,0
3,1.0,910,8450,1.0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,274250,3,3,0,53,7540,6640,6.813444599510896,6.813444599510896,7.24422751560335,1,0,0,1,1,0,1,0,1,0
4,1.75,2480,11010,1.0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,840000,4,8,0,48,8530,7974,7.8160138391590275,7.396335293800808,7.926602599181384,1,0,1,0,1,0,0,1,1,0
3,2.5,2440,4587,2.0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587,677900,19,9,0,4,2147,1837,7.799753318287247,7.799753318287247,7.919356190660617,1,0,1,0,1,0,1,0,1,0
3,1.0,1010,5864,1.0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,425000,5,2,0,100,4854,3710,6.917705609835305,6.917705609835305,7.162397497355718,1,0,0,1,1,0,1,0,0,1
2,0.75,900,9600,1.0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,180250,23,11,0,73,8700,13030,6.802394763324311,6.802394763324311,7.1308988302963465,1,0,1,0,1,0,1,0,0,1
6,3.0,2300,3404,2.0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312,464000,17,7,74,94,1104,-248,7.7406644019172415,7.377758908227872,7.352441100243583,1,0,1,0,0,1,0,1,0,1
4,2.25,1550,7579,2.0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,6397,320000,22,4,0,22,6029,4767,7.346010209913293,7.346010209913293,7.396335293800808,1,0,0,1,1,0,1,0,1,0
3,2.25,1270,1566,2.0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,625504,17,7,0,0,296,167,7.146772179452637,6.966024187106113,7.05617528410041,1,0,1,0,1,0,0,1,0,1
4,2.5,2240,12032,1.0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,12368,592500,15,5,0,31,9792,9848,7.714231144849085,7.714231144849085,7.832014180505469,1,0,1,0,1,0,1,0,1,0
4,2.75,1720,6270,2.0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,477000,27,5,0,36,4550,6570,7.450079569807499,7.450079569807499,7.6638772587034705,1,0,1,0,1,0,1,0,0,1
2,1.0,850,16400,1.0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,280000,15,1,0,92,15550,13359,6.745236349484363,6.745236349484363,7.003065458786462,1,0,0,1,1,0,1,0,0,1
3,2.5,2250,5692,2.0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,445838,3,7,0,14,3442,4070,7.718685495198466,7.718685495198466,7.1853870155804165,1,0,1,0,1,0,1,0,0,1
2,2.25,3900,14864,1.0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,1070000,28,8,0,67,10964,2604,8.268731832117737,7.575584651557793,7.855544677915663,1,0,1,0,1,0,0,1,0,1
2,1.5,1320,10800,1.0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,467000,23,10,0,67,9480,9920,7.1853870155804165,7.1853870155804165,7.659171367666058,1,0,1,0,1,0,1,0,0,1
4,2.5,2760,6440,2.0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,686000,22,8,0,15,3680,5057,7.9229859587111955,7.9229859587111955,8.029432840581244,1,0,1,0,1,0,1,0,1,0
3,2.0,1750,9750,1.0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,279950,5,6,0,53,8000,8225,7.467371066917559,7.2078598714324755,7.549609165154532,1,0,1,0,1,0,0,1,0,1
3,2.25,2220,16020,1.0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,325000,18,9,0,48,13800,7503,7.705262474866325,7.484368643286131,7.640123172695364,1,0,1,0,1,0,0,1,1,0
3,2.25,2020,8379,2.0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,328000,3,9,0,20,6359,6011,7.61085279039525,7.61085279039525,7.61085279039525,1,0,1,0,1,0,1,0,1,0
3,2.25,1250,7500,1.0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,390000,4,6,0,72,6250,6112,7.1308988302963465,7.1308988302963465,7.154615356913663,1,0,1,0,1,0,1,0,0,1
2,2.0,1510,6516,1.0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,479950,9,3,0,10,5006,4369,7.31986492980897,7.31986492980897,7.402451520818244,1,0,0,1,1,0,1,0,1,0
4,2.25,1720,9753,1.0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,264950,29,5,0,36,8033,8243,7.450079569807499,7.02108396428914,7.31986492980897,1,0,1,0,1,0,0,1,1,0
3,1.0,1430,15246,1.0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,235000,15,1,0,54,13816,11108,7.265429723253953,6.887552571664617,7.580699752224563,1,0,0,1,1,0,0,1,1,0
3,2.5,1480,4729,2.0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,516500,3,3,0,11,3249,2479,7.299797366758161,7.299797366758161,7.718685495198466,1,0,0,1,1,0,1,0,1,0
2,1.75,1450,15798,2.0,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,655000,13,4,63,100,14348,11163,7.27931883541462,7.114769448366463,7.615791072035833,0,1,0,1,0,1,0,1,0,1
6,2.75,2940,7350,1.0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,315000,21,11,0,36,4410,6116,7.986164860332727,7.484368643286131,7.659171367666058,1,0,1,0,1,0,0,1,1,0
2,1.0,1000,10200,1.0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,213000,20,11,0,53,9200,12552,6.907755278982137,6.907755278982137,7.047517221357296,1,0,1,0,1,0,1,0,1,0
3,1.5,2480,5280,1.5,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,475000,2,9,0,67,2800,2710,7.8160138391590275,7.390181428226429,7.644919344958857,1,0,1,0,1,0,0,1,0,1
4,1.0,1970,4740,1.5,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,410000,20,3,101,111,2770,3230,7.585788821732034,7.4205789054108,7.31986492980897,1,0,0,1,0,1,0,1,0,1
6,2.5,4410,14034,1.0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,472000,29,5,0,49,9624,11388,8.391629968440892,7.762170607138205,7.863266724009573,1,0,1,0,1,0,0,1,1,0
3,1.75,1430,8505,1.0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,225000,8,12,0,46,7075,7450,7.265429723253953,7.265429723253953,7.081708586105575,1,0,1,0,1,0,1,0,1,0
2,1.0,830,6000,1.0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,210000,1,10,0,74,5170,4130,6.721425700790643,6.721425700790643,6.721425700790643,1,0,1,0,1,0,1,0,0,1
2,1.0,1430,5000,1.5,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,455000,27,1,0,90,3570,2300,7.265429723253953,7.265429723253953,7.27931883541462,1,0,0,1,1,0,1,0,0,1
3,1.0,1300,8316,1.0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,225000,27,4,0,61,7016,7056,7.170119543449628,7.170119543449628,7.138866999945524,1,0,0,1,1,0,1,0,1,0
2,1.0,1030,3060,1.0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,480000,26,8,0,96,2030,1670,6.937314081223682,6.672032945461067,7.237059026124737,1,0,1,0,1,0,0,1,0,1
3,2.5,2740,11872,2.0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,363000,12,2,0,25,9132,7807,7.9157131993821155,7.9157131993821155,7.851661177889265,1,0,0,1,1,0,1,0,1,0
2,1.5,720,5120,1.0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,181000,26,2,0,61,4400,1416,6.579251212010101,6.579251212010101,7.047517221357296,1,0,0,1,1,0,1,0,0,1
4,2.0,2010,7312,1.0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,250000,14,3,0,39,5302,5640,7.605890001053122,7.605890001053122,7.605890001053122,1,0,0,1,1,0,1,0,1,0
3,1.75,1560,3000,1.0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,481000,22,4,0,97,1440,1610,7.352441100243583,6.646390514847729,7.237059026124737,1,0,0,1,1,0,0,1,0,1
3,2.0,1810,7209,1.0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,260000,23,9,0,36,5399,5459,7.501082124259871,7.122866658599083,7.467371066917559,1,0,1,0,1,0,0,1,1,0
4,2.5,3360,7685,2.0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,455000,13,5,0,13,4325,3507,8.11969625295725,8.11969625295725,8.026170194946426,1,0,1,0,1,0,1,0,1,0
3,1.0,1400,3538,1.0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,349500,21,4,0,62,2138,4711,7.24422751560335,6.684611727667927,7.390181428226429,1,0,0,1,1,0,0,1,0,1
3,2.5,1730,7442,2.0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,245000,29,9,0,27,5712,4828,7.455876687491824,7.455876687491824,7.396335293800808,1,0,1,0,1,0,1,0,1,0
2,2.0,1420,9191,1.5,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,592500,19,5,0,86,7771,5396,7.258412150595307,7.258412150595307,7.258412150595307,1,0,1,0,1,0,1,0,0,1
4,1.75,2360,7620,1.0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,385000,20,10,0,59,5260,5710,7.766416898019655,7.07326971745971,7.554858521040676,1,0,1,0,1,0,0,1,0,1
3,1.75,1580,11455,1.0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,315000,11,2,0,41,9875,9100,7.365180126021013,7.090076835776092,7.346010209913293,1,0,0,1,1,0,0,1,1,0
3,1.0,1230,10170,1.0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,255000,24,11,0,35,8940,8718,7.114769448366463,7.114769448366463,7.22983877815125,1,0,1,0,1,0,1,0,1,0
4,2.5,2460,4425,2.0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,693000,29,8,0,8,1965,2669,7.807916628926408,7.807916628926408,8.003028666384733,1,0,1,0,1,0,1,0,1,0
3,1.0,1660,4400,1.5,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,780000,2,12,0,103,2740,2740,7.414572881350589,7.286191714702382,7.414572881350589,1,0,1,0,1,0,0,1,0,1
3,1.75,1270,8470,1.0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,237000,24,10,0,54,7200,6870,7.146772179452637,7.146772179452637,7.377758908227872,1,0,1,0,1,0,1,0,0,1
2,1.0,770,5040,1.0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,425000,28,4,0,85,4270,1250,6.646390514847729,6.646390514847729,7.1929342212158,1,0,0,1,1,0,1,0,0,1
1,0.75,760,10079,1.0,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,369900,27,10,0,78,9319,13037,6.633318433280377,6.633318433280377,7.114769448366463,0,1,1,0,1,0,1,0,1,0
4,2.5,1700,7280,2.0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,290000,19,5,0,26,5580,5525,7.438383530044307,7.438383530044307,7.575584651557793,1,0,1,0,1,0,1,0,1,0
3,1.0,1120,10701,1.0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,285000,29,9,0,60,9581,5220,7.02108396428914,7.02108396428914,7.029972911706386,1,0,1,0,1,0,1,0,0,1
2,1.0,1070,4500,1.0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,415000,14,8,0,77,3430,3145,6.975413927455952,6.975413927455952,7.1853870155804165,1,0,1,0,1,0,1,0,0,1
3,2.5,2070,9900,1.0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,272500,9,4,0,36,7830,6180,7.635303886259415,7.258412150595307,7.635303886259415,1,0,0,1,1,0,0,1,1,0
2,1.0,1040,7538,1.0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,436000,1,5,0,76,6498,6090,6.946975992135418,6.946975992135418,7.272398392570047,1,0,0,1,1,0,1,0,0,1
3,1.0,1700,11390,1.0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,210000,17,10,0,47,9690,6814,7.438383530044307,7.438383530044307,7.2078598714324755,1,0,1,0,1,0,1,0,1,0
3,1.0,1300,5898,1.0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,236000,25,9,0,53,4598,6299,7.170119543449628,7.170119543449628,7.1853870155804165,1,0,1,0,1,0,1,0,0,1
3,1.75,1080,1306,1.0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,331000,24,11,49,60,226,785,6.984716320118266,6.363028103540465,7.272398392570047,1,0,1,0,0,1,0,1,0,1
3,2.5,2653,4510,2.0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,365000,20,3,0,9,1857,2274,7.88344635413774,7.88344635413774,7.88344635413774,1,0,0,1,1,0,1,0,1,0
3,2.0,2290,16258,1.0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,450000,27,1,0,55,13968,8870,7.736307096548285,7.736307096548285,7.414572881350589,1,0,0,1,1,0,1,0,1,0
3,1.75,2390,6000,1.0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,405000,5,5,0,107,3610,3980,7.779048644925556,7.122866658599083,7.61085279039525,1,0,0,1,1,0,0,1,0,1
4,1.75,2600,11325,1.0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,304900,3,7,0,45,8725,9368,7.863266724009573,7.383989457978509,7.450079569807499,1,0,1,0,1,0,0,1,1,0
2,1.0,860,5265,1.0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,170000,27,2,0,84,4405,7125,6.756932389247553,6.756932389247553,7.408530566894626,1,0,0,1,1,0,1,0,0,1
5,3.0,3830,8480,2.0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,2050000,13,5,89,110,4650,4506,8.250620082174692,7.874739125171811,8.022896869601457,1,0,0,1,0,1,0,1,0,1
4,2.5,3500,7048,2.0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,780000,30,6,0,9,3548,3944,8.160518247477505,8.160518247477505,8.273846932784508,1,0,1,0,1,0,1,0,1,0
3,3.0,2420,13959,1.0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,330000,10,4,0,27,11539,10730,7.791522819150732,7.461640392208575,7.851661177889265,1,0,0,1,1,0,0,1,1,0
4,2.5,2720,8666,2.0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,370000,5,9,0,22,5946,5690,7.908387159290043,7.908387159290043,7.787382026484701,1,0,1,0,1,0,1,0,1,0
5,2.25,2500,13500,1.0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,467000,17,10,0,35,11000,7450,7.824046010856292,7.52294091807237,7.7406644019172415,1,0,1,0,1,0,0,1,1,0
3,1.75,1670,6720,1.0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,405000,9,2,0,35,5050,5650,7.4205789054108,7.038783541388542,7.4205789054108,1,0,0,1,1,0,0,1,1,0
