bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,day_bought,month_bought,year_bought,yr_diff_renovated,yr_diff_bought,sqrt_diff,sqrt_diff_15,yr_renovated_binary,basement_binary,zip_binary
3,1.5,1300,7370,1.0,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,226500,4,8,2014,0,38,6070,6070,0,1,0
3,1.0,910,8450,1.0,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,274250,3,3,2015,0,53,7540,6640,0,0,0
4,1.75,2480,11010,1.0,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,840000,4,8,2014,0,48,8530,7974,0,1,0
3,2.5,2440,4587,2.0,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587,677900,19,9,2014,0,4,2147,1837,0,0,0
3,1.0,1010,5864,1.0,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,425000,5,2,2015,0,100,4854,3710,0,0,1
2,0.75,900,9600,1.0,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,180250,23,11,2014,0,73,8700,13030,0,0,1
6,3.0,2300,3404,2.0,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312,464000,17,7,2014,74,94,1104,-248,1,1,1
4,2.25,1550,7579,2.0,0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,6397,320000,22,4,2015,0,22,6029,4767,0,0,0
3,2.25,1270,1566,2.0,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,625504,17,7,2014,0,0,296,167,0,1,1
4,2.5,2240,12032,1.0,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,12368,592500,15,5,2014,0,31,9792,9848,0,0,0
4,2.75,1720,6270,2.0,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,477000,27,5,2014,0,36,4550,6570,0,0,1
2,1.0,850,16400,1.0,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,280000,15,1,2015,0,92,15550,13359,0,0,1
3,2.5,2250,5692,2.0,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,445838,3,7,2014,0,14,3442,4070,0,0,1
2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,1070000,28,8,2014,0,67,10964,2604,0,1,1
2,1.5,1320,10800,1.0,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,467000,23,10,2014,0,67,9480,9920,0,0,1
4,2.5,2760,6440,2.0,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,686000,22,8,2014,0,15,3680,5057,0,0,0
3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,279950,5,6,2014,0,53,8000,8225,0,1,1
3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,325000,18,9,2014,0,48,13800,7503,0,1,0
3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,328000,3,9,2014,0,20,6359,6011,0,0,0
3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,390000,4,6,2014,0,72,6250,6112,0,0,1
2,2.0,1510,6516,1.0,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,479950,9,3,2015,0,10,5006,4369,0,0,0
4,2.25,1720,9753,1.0,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,264950,29,5,2014,0,36,8033,8243,0,1,0
3,1.0,1430,15246,1.0,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,235000,15,1,2015,0,54,13816,11108,0,1,0
3,2.5,1480,4729,2.0,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,516500,3,3,2015,0,11,3249,2479,0,0,0
2,1.75,1450,15798,2.0,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,655000,13,4,2015,63,100,14348,11163,1,1,1
6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,315000,21,11,2014,0,36,4410,6116,0,1,0
2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,213000,20,11,2014,0,53,9200,12552,0,0,0
3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,475000,2,9,2014,0,67,2800,2710,0,1,1
4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,410000,20,3,2015,101,111,2770,3230,1,1,1
6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,472000,29,5,2014,0,49,9624,11388,0,1,0
3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,225000,8,12,2014,0,46,7075,7450,0,0,0
2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,210000,1,10,2014,0,74,5170,4130,0,0,1
2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,455000,27,1,2015,0,90,3570,2300,0,0,1
3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,225000,27,4,2015,0,61,7016,7056,0,0,0
2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,480000,26,8,2014,0,96,2030,1670,0,1,1
3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,363000,12,2,2015,0,25,9132,7807,0,0,0
2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,181000,26,2,2015,0,61,4400,1416,0,0,1
4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,250000,14,3,2015,0,39,5302,5640,0,0,0
3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,481000,22,4,2015,0,97,1440,1610,0,1,1
3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,260000,23,9,2014,0,36,5399,5459,0,1,0
4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,455000,13,5,2014,0,13,4325,3507,0,0,0
3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,349500,21,4,2015,0,62,2138,4711,0,1,1
3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,245000,29,9,2014,0,27,5712,4828,0,0,0
2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,592500,19,5,2014,0,86,7771,5396,0,0,1
4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,385000,20,10,2014,0,59,5260,5710,0,1,1
3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,315000,11,2,2015,0,41,9875,9100,0,1,0
3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,255000,24,11,2014,0,35,8940,8718,0,0,0
4,2.5,2460,4425,2.0,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,693000,29,8,2014,0,8,1965,2669,0,0,0
3,1.0,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,780000,2,12,2014,0,103,2740,2740,0,1,1
3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,237000,24,10,2014,0,54,7200,6870,0,0,1
2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,425000,28,4,2015,0,85,4270,1250,0,0,1
1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,369900,27,10,2014,0,78,9319,13037,0,0,0
4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,290000,19,5,2014,0,26,5580,5525,0,0,0
3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,285000,29,9,2014,0,60,9581,5220,0,0,1
2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,415000,14,8,2014,0,77,3430,3145,0,0,1
3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,272500,9,4,2015,0,36,7830,6180,0,1,0
2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,436000,1,5,2015,0,76,6498,6090,0,0,1
3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,210000,17,10,2014,0,47,9690,6814,0,0,0
3,1.0,1300,5898,1.0,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,236000,25,9,2014,0,53,4598,6299,0,0,1
3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,331000,24,11,2014,49,60,226,785,1,1,1
3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,365000,20,3,2015,0,9,1857,2274,0,0,0
3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,450000,27,1,2015,0,55,13968,8870,0,0,0
3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,405000,5,5,2015,0,107,3610,3980,0,1,1
4,1.75,2600,11325,1.0,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,304900,3,7,2014,0,45,8725,9368,0,1,0
2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,170000,27,2,2015,0,84,4405,7125,0,0,1
5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,2050000,13,5,2015,89,110,4650,4506,1,1,1
4,2.5,3500,7048,2.0,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,780000,30,6,2014,0,9,3548,3944,0,0,0
3,3.0,2420,13959,1.0,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,330000,10,4,2015,0,27,11539,10730,0,1,0
4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,370000,5,9,2014,0,22,5946,5690,0,0,0
5,2.25,2500,13500,1.0,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,467000,17,10,2014,0,35,11000,7450,0,1,0
3,1.75,1670,6720,1.0,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,405000,9,2,2015,0,35,5050,5650,0,1,0
5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300,675000,2,7,2014,0,29,7400,7990,0,1,0
2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,500000,12,8,2014,0,60,12460,12007,0,1,0
4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600,630000,24,2,2015,0,40,6075,7480,0,1,0
4,2.5,2160,9528,2.0,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,360000,22,10,2014,0,22,7368,7657,0,0,0
4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,580000,2,10,2014,0,28,7780,8684,0,1,0
3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,550000,9,7,2014,0,85,2196,1776,0,1,1
3,2.0,1320,8959,1.0,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316,265000,22,8,2014,0,21,7639,5576,0,0,0
3,2.5,2650,7286,2.0,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,446500,4,3,2015,0,25,4636,4820,0,0,0
3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,404000,2,6,2014,0,51,6850,3452,0,1,1
3,1.75,1590,11914,1.0,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,267500,29,5,2014,0,57,10324,7422,0,1,1
3,2.5,2440,7632,2.0,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,335000,11,8,2014,0,16,5192,5393,0,0,0
3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,2190,7310,576000,19,6,2014,0,66,7060,5120,0,1,1
3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,2370,4590,208633,1,4,2015,0,9,1770,2220,0,0,0
3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,315000,15,1,2015,0,51,6550,8679,0,1,1
3,1.75,1920,3300,1.0,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4000,725000,17,2,2015,0,102,1380,2260,0,1,1
4,2.75,1800,7750,1.0,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,550000,3,4,2015,0,50,5950,6475,0,1,1
4,2.25,2180,7297,2.0,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,2250,9781,610750,12,6,2014,0,30,5117,7531,0,0,0
2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000,550700,28,2,2015,0,107,3990,3540,0,0,1
4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,665000,8,1,2015,0,55,7254,5610,0,1,0
4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750,834000,9,2,2015,0,87,1630,3310,0,1,1
5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,2380000,2,5,2014,0,93,5400,2520,0,1,1
4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,1380000,18,6,2014,0,17,7813,7384,0,1,0
4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,1400000,9,12,2014,0,17,7813,7384,0,1,0
4,2.25,1950,7700,1.0,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,305000,5,11,2014,0,35,5750,5200,0,1,0
3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,487000,8,4,2015,0,67,11462,6592,0,1,1
2,1.0,1470,3864,1.0,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,548000,23,7,2014,0,98,2394,2294,0,1,1
4,1.0,800,8775,1.0,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,8775,268750,22,11,2014,0,71,7975,7465,0,0,1
5,2.75,3150,7119,2.0,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384,819900,13,5,2014,0,1,3969,6824,0,0,0
3,2.0,1450,11204,1.0,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,9518,230000,21,7,2014,0,11,9754,7998,0,0,0
3,1.75,1510,10248,1.0,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,1510,9753,240000,2,2,2015,0,46,8738,8243,0,0,0
2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,232000,5,9,2014,62,92,10852,5640,1,1,1
2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,240500,11,3,2015,62,93,10852,5640,1,1,1
4,2.0,2050,4400,1.5,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500,740000,5,9,2014,0,92,2350,3180,0,0,1
3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600,186375,28,4,2015,0,63,6636,6450,0,0,1
3,2.25,2370,10289,1.0,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004,790000,25,7,2014,0,37,7919,7504,0,1,0
4,3.5,2800,6750,2.0,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120,880000,16,9,2014,51,63,3950,3750,1,1,1
6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955,279000,16,4,2015,0,60,8940,6365,0,0,1
3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,10450,295000,29,7,2014,0,23,8720,8540,0,0,0
2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,1710,5000,640000,8,4,2015,0,91,3930,3290,0,0,1
4,2.0,2490,9525,2.0,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.217,2770,9525,940000,3,7,2014,0,46,7035,6755,0,0,0
4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894,260000,7,10,2014,0,11,3278,4094,0,0,0
3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045,559900,2,6,2014,0,10,2639,8465,0,1,0
4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.357,1820,3750,791500,22,7,2014,0,103,1990,1930,0,0,1
3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8000,265000,26,8,2014,0,60,6830,6260,0,0,1
4,3.5,3040,8414,2.0,0,0,3,9,2420,620,2010,0,98059,47.5222,-122.157,3470,8066,684000,6,11,2014,0,4,5374,4596,0,1,0
3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691,425000,9,9,2014,0,57,4340,7111,0,1,1
4,2.5,2580,5823,2.0,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,2380,5823,552250,18,7,2014,0,12,3243,3443,0,0,0
4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,165000,23,7,2014,0,71,6134,6118,0,0,1
4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,239900,29,12,2014,0,71,6134,6118,0,0,1
3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,1720,12080,206600,21,10,2014,0,27,12074,10360,0,0,0
4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646,387000,16,4,2015,0,42,5190,6606,0,1,1
4,2.75,2270,10460,2.0,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.222,2610,10180,855000,22,9,2014,0,49,8190,7570,0,0,0
3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400,315000,26,1,2015,0,61,12500,12460,0,1,1
2,1.0,990,3120,1.0,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120,437500,3,12,2014,0,107,2130,1190,0,1,1
4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,1600,5766,375000,4,6,2014,0,59,5275,4166,0,1,1
4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.034,2010,5091,300000,6,8,2014,0,9,2952,3081,0,0,0
4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,420000,6,10,2014,0,60,7850,8780,0,0,0
3,2.5,2440,5750,2.0,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,1520,5750,679900,5,8,2014,0,14,3310,4230,0,1,1
5,2.5,2760,11340,2.0,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,11340,380000,28,8,2014,0,36,8580,8870,0,0,0
4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,8168,329500,10,12,2014,0,20,6092,6348,0,0,0
3,2.5,2110,5608,1.0,0,0,3,8,1340,770,2013,0,98033,47.6743,-122.184,2040,9363,604950,19,8,2014,0,1,3498,7323,0,1,0
5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,1966,0,98006,47.5651,-122.164,2920,8800,795000,17,9,2014,0,48,6530,5880,0,1,0
4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1986,0,98056,47.4888,-122.182,1810,7650,338000,20,11,2014,0,28,5410,5840,0,1,0
3,2.25,1430,7222,2.0,0,0,3,7,1430,0,1993,0,98056,47.5112,-122.19,1430,7220,280000,4,12,2014,0,21,5792,5790,0,0,0
4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,315000,1,10,2014,0,60,8574,5119,0,1,1
4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,530000,24,3,2015,0,61,8574,5119,0,1,1
5,3.0,3450,9914,2.0,0,0,3,9,3450,0,2004,0,98023,47.2813,-122.345,2860,9721,380000,23,12,2014,0,10,6464,6861,0,0,0
3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1994,0,98056,47.5038,-122.189,1650,7625,297000,11,8,2014,0,20,6112,5975,0,0,0
4,2.5,3230,7331,2.0,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,3480,7447,730000,20,5,2014,0,10,4101,3967,0,0,0
3,1.75,1640,13500,1.0,0,0,3,7,1110,530,1940,0,98125,47.7164,-122.304,1770,12600,450000,9,6,2014,0,74,11860,10830,0,1,1
3,3.0,1590,7750,1.0,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500,275000,27,10,2014,0,17,6160,5820,0,1,0
4,2.0,2020,2849,2.0,0,0,3,7,2020,0,1960,0,98115,47.6831,-122.329,1910,3120,595000,29,4,2015,0,55,829,1210,0,0,1
3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,2577,435000,21,4,2015,110,111,2048,987,1,0,1
3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142,950000,5,8,2014,0,28,10298,10782,0,1,0
4,2.25,2130,5337,2.0,0,0,3,7,2130,0,2001,0,98019,47.7237,-121.959,2300,6930,389000,13,3,2015,0,14,3207,4630,0,0,0
4,2.25,2550,7800,1.0,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050,560000,21,1,2015,0,47,5250,5630,0,1,0
4,2.25,2510,11585,2.0,0,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,2450,9691,799000,11,11,2014,0,45,9075,7241,0,0,0
3,2.0,1410,9600,1.0,0,0,4,7,1410,0,1983,0,98072,47.7591,-122.146,1410,9600,365500,25,6,2014,0,31,8190,8190,0,0,0
3,2.0,1650,7352,1.0,0,0,3,7,1160,490,1979,0,98058,47.4612,-122.169,1710,7350,252350,15,5,2014,0,35,5702,5640,0,1,0
4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1993,0,98146,47.4987,-122.365,1880,12000,403950,5,9,2014,0,21,11660,10120,0,0,1
4,1.5,2040,10726,1.0,0,0,3,7,1380,660,1954,0,98177,47.772,-122.358,1610,10020,385000,1,8,2014,0,60,8686,8410,0,1,1
4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620,345000,10,12,2014,0,57,6070,6170,0,0,1
3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1979,0,98008,47.6109,-122.114,1950,2856,490000,17,9,2014,0,35,1148,906,0,0,0
4,2.75,3300,12090,2.0,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.218,3180,12239,927000,12,5,2014,0,61,8790,9059,0,0,0
2,1.0,1220,10000,1.0,0,0,5,7,1220,0,1950,0,98028,47.7405,-122.241,2000,9600,330000,30,4,2015,0,65,8780,7600,0,0,0
5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,1958,0,98008,47.5976,-122.118,2110,8800,530000,9,3,2015,0,57,6080,6690,0,1,0
3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,2011,98118,47.5644,-122.289,1060,3500,378750,19,6,2014,102,105,840,2440,1,1,1
4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.157,1390,8750,269900,19,6,2014,0,46,7220,7360,0,0,0
3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543,557000,6,3,2015,0,7,386,-87,0,1,1
2,1.0,940,5000,1.0,0,0,4,7,940,0,1937,0,98117,47.6879,-122.385,1560,4500,352000,22,4,2015,0,78,4060,2940,0,0,1
4,2.5,1820,6753,2.0,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.032,1820,7107,322500,18,6,2014,0,20,4933,5287,0,0,0
3,3.25,1510,2000,2.0,0,0,3,9,1330,180,2001,0,98116,47.5815,-122.402,1510,1352,650000,12,9,2014,0,13,490,-158,0,1,1
3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001,0,98103,47.6609,-122.344,1290,3235,450000,6,8,2014,0,13,-77,1945,0,0,1
3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1998,0,98092,47.3163,-122.188,1570,5250,278500,17,4,2015,0,17,3680,3680,0,0,0
4,2.5,1930,6957,2.0,0,0,3,8,1930,0,1995,0,98055,47.4309,-122.191,2090,6996,364950,27,4,2015,0,20,5027,4906,0,0,0
3,2.5,1550,8134,2.0,0,0,3,7,1550,0,1991,0,98031,47.404,-122.191,1550,8134,268000,18,3,2015,0,24,6584,6584,0,0,0
3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995,0,98034,47.7067,-122.2,2450,8118,577500,23,7,2014,0,19,5251,5668,0,0,0
4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,0,98178,47.504,-122.227,2850,6867,339000,12,2,2015,0,95,5090,4017,0,0,1
4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660,423000,5,1,2015,0,53,7151,6750,0,1,1
3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2012,0,98019,47.7318,-121.982,2320,5465,355000,23,12,2014,0,2,3168,3145,0,0,0
2,1.0,950,3960,1.0,0,0,3,7,950,0,1941,0,98103,47.6885,-122.337,1320,4050,482000,3,12,2014,0,73,3010,2730,0,0,1
3,1.75,1600,9135,1.0,0,0,5,7,1600,0,1955,0,98006,47.5724,-122.179,1580,9800,625000,30,7,2014,0,59,7535,8220,0,0,0
3,2.5,2250,11632,2.0,0,0,3,8,2250,0,1988,0,98056,47.5272,-122.169,2360,11632,538000,19,12,2014,0,26,9382,9272,0,0,0
3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,2310,10094,380000,7,1,2015,0,30,7975,7784,0,0,0
